,id,text,length,future,present,past,.,!,?,ORG,flesch_score,fleschkincaid_score,gunningfog_score,smog_score,dalechall_score,noun_rate,verb_rate,demonstrative_rate,adjective_rate,adposition_rate,adverb_rate,auxiliary_rate,conjunction_rate,determiner_rate,interjection_rate,numeral_rate,particle_rate,pronoun_rate,proper_noun_rate,punctuation_rate,subordinating_conjunction_rate,symbol_rate,possessive_rate,noun_verb_ratio,noun_ratio,pronoun_noun_ratio,closed_class_word_rate,open_class_word_rate,total_dependency_distance,average_dependency_distance,total_dependencies,average_dependencies,content_density,idea_density,honore_statistic,brunet_index,type_token_ratio,word_length,prop_inflected_verbs,prop_auxiliary_verbs,prop_gerund_verbs,prop_participles,mispelled,alliteration_score,is_passive,syllables,jargon,sentiment_label,sentiment_score,Tentative,PERSON,DATE,Certainty,GPE,Generalizing,Modal,NORP,TIME,CARDINAL,LOC,FAC,WORK_OF_ART,MONEY,PRODUCT,QUANTITY,ORDINAL,LANGUAGE,LAW,EVENT,PERCENT
2618,2618,"Stupid superstitious bastard.
",30,0.0,0.0,0.0,1.0,0.0,0.0,,7.912499999999994,12.528333333333336,13.933333333333332,7.168621630094336,19.500899999999998,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,NA,1.0,0.0,0.0,0.75,7,7.0,3,3.0,NA,0.5,NA,3.0127333051006895,1.0,6.75,NA,NA,NA,NA,0.0,0.0,0,2.6666666666666665,0.0,0,0.9996721744537354,,,,,,,,,,,,,,,,,,,,,
2619,2619,"So I turn to her and sort of grandly say, ""Well, this is me, Klutz, asking you, Goddess of Rock Climbing, to marry me.
",119,0.0,0.0067226890756302525,0.0,1.0,0.0,0.0,0.5,99.48,2.365,4.800000000000001,3.1291,6.20545,0.0625,0.125,0.03125,0.0,0.0625,0.09375,0.03125,0.03125,0.0,0.03125,0.0,0.03125,0.1875,0.09375,0.25,0.0,0.0,0.1875,0.5,0.3333333333333333,3.0,0.28125,0.28125,120,120.0,17,17.0,1.0,0.3125,2079.4415416798365,7.779160758393302,0.71875,2.96875,0.25,0.25,0.25,0.0,0.0,0.24,1,1.2083333333333333,0.01680672268907563,1,0.9989163875579834,0.0016806722689075631,0.5,,,,,,,,,,,,,,,,,,,
2620,2620,"Just because you can't see it. Doesn't. Mean. It's gone.
",57,0.0035087719298245615,0.007017543859649123,0.0035087719298245615,1.0,0.0,0.0,,111.745,-1.8299999999999983,0.8,3.1291,6.893699999999999,0.0,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.17647058823529413,0.0,0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,NA,0.17647058823529413,0.23529411764705882,37,9.25,9,4.0,1.3333333333333333,0.23529411764705882,1841.5886736365403,6.395377616070266,0.7058823529411765,2.764705882352941,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.18181818181818182,0,1.2,0.08771929824561403,0,0.9996689558029175,,,,,,,,,,,,,,,,,,,,,
2621,2621,"Well what are you waiting for, bitch?
",38,0.0,0.02631578947368421,0.0,0.0,0.0,1.0,,106.59678571428573,-0.7392857142857139,1.4000000000000001,3.1291,6.065814285714286,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,1.0,0.5,2.0,0.3333333333333333,0.2222222222222222,28,28.0,8,8.0,0.6666666666666666,0.2222222222222222,NA,4.613836261826039,1.0,3.4444444444444446,1.0,1.0,0.0,1.0,0.0,0.0,0,1.1428571428571428,0.0,0,0.9894114136695862,,,,,,,,,,,,,,,,,,,,,
2622,2622,"Aye, but you know him well.
",28,0.0,0.03571428571428571,0.0,1.0,0.0,0.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,6.416966666666665,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,NA,0.375,0.25,21,21.0,7,7.0,0.6666666666666666,0.375,NA,4.373186982084907,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.03571428571428571,1,0.9995380640029907,,,,,,,,,,,,,,,,,,,,,
2623,2623,"Why don't we get off mothers, I just got off yours.
",52,0.0,0.00641025641025641,0.00641025641025641,1.0,0.0,0.0,,108.96159090909092,-0.5722727272727273,2.2,3.1291,5.3447545454545455,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.5,0.3333333333333333,3.0,0.35714285714285715,0.35714285714285715,42,42.0,8,8.0,1.0,0.42857142857142855,3430.7745284998377,5.631723801870992,0.8571428571428571,2.9285714285714284,0.5,0.5,0.0,0.0,0.0,0.08333333333333333,0,1.0909090909090908,0.019230769230769232,1,0.7485727071762085,,,,,,,,,,,,,,,,,,,,,
2624,2624,"Never missed a plane yet.
",26,0.0,0.0,0.038461538461538464,1.0,0.0,0.0,,119.69750000000002,-2.8149999999999995,1.0,3.1291,0.124,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.5,0.0,0.16666666666666666,0.6666666666666666,13,13.0,5,5.0,4.0,0.5,NA,3.7930392279328475,1.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.0,1,0.9995644688606262,,,,0.038461538461538464,,,,,,,,,,,,,,,,,
2625,2625,"No. I may be old fashioned, but I thought murder was against the law.
",70,0.0035714285714285713,0.0,0.010714285714285714,1.0,0.0,0.0,,105.41261904761906,-0.2842857142857138,1.866666666666667,3.1291,0.23146666666666668,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,2.0,0.6666666666666666,1.0,0.29411764705882354,0.29411764705882354,63,63.0,12,12.0,1.0,0.29411764705882354,2124.9100080421626,6.124367626821568,0.8235294117647058,3.2941176470588234,1.0,3.0,0.0,0.0,0.0,0.06666666666666667,1,1.2857142857142858,0.0,0,0.9987908005714417,,,,,,,0.0035714285714285713,,,,,,,,,,,,,,
2626,2626,"Okay ramblers, let's get to rambling. Wait a minute, who didn't throw in?
",74,0.0,0.0022522522522522522,0.0022522522522522522,0.5,0.0,0.5,,104.82128205128207,-0.2846153846153854,1.7333333333333334,3.1291,8.709894871794871,0.15789473684210525,0.21052631578947367,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.0,0.0,0.10526315789473684,0.75,0.42857142857142855,0.6666666666666666,0.2631578947368421,0.3684210526315789,47,23.5,14,8.5,1.4,0.3157894736842105,5299.99016249959,6.218981103810117,0.9473684210526315,3.210526315789474,0.25,0.25,0.0,0.0,0.0,0.07142857142857142,0,1.3846153846153846,0.04054054054054054,0,0.9937357306480408,,,,,,,,,1.0,,,,,,,,,,,,
2627,2627,"You open that trunk, they go inside.
",37,0.0,0.02702702702702703,0.0,1.0,0.0,0.0,,106.59678571428573,-0.7392857142857139,1.4000000000000001,3.1291,0.1736,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.5,0.3333333333333333,2.0,0.3333333333333333,0.4444444444444444,23,23.0,7,7.0,1.3333333333333333,0.3333333333333333,NA,4.613836261826039,1.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4285714285714286,0.0,1,0.9976750016212463,,,,,,,,,,,,,,,,,,,,,
2628,2628,"You can make money fast gambling.
",34,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,,105.09000000000002,-0.6533333333333324,1.2000000000000002,3.1291,6.416966666666665,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,2.0,0.6666666666666666,0.5,0.14285714285714285,0.5714285714285714,15,15.0,6,6.0,4.0,0.2857142857142857,NA,4.1021136011601484,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0,1.3333333333333333,0.0,1,0.7020283341407776,,,,,,,0.029411764705882353,,,,,,,,,,,,,,
2629,2629,"Where did you pick up that cheap trick? Come on, boys.
",55,0.0,0.0,0.00909090909090909,0.5,0.0,0.5,,118.51333333333335,-2.3599999999999994,1.4666666666666668,3.1291,0.18186666666666665,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,1.0,0.5,0.5,0.21428571428571427,0.5,34,17.0,10,6.5,2.3333333333333335,0.42857142857142855,NA,5.514657354265143,1.0,3.142857142857143,0.5,0.5,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.9950233697891235,,,,,,,,,,,,,,,,,,,,,
2630,2630,"Oh, no. I understand completely. In order to be successful, one must project an image of success. At all times.
",112,0.002976190476190476,0.002976190476190476,0.0,1.0,0.0,0.0,,84.33500000000002,2.49,5.6000000000000005,6.742157984588678,7.7824,0.15384615384615385,0.07692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.11538461538461539,2.0,0.6666666666666666,0.5,0.2692307692307692,0.3076923076923077,69,23.0,14,7.0,1.1428571428571428,0.2692307692307692,3583.906191823629,7.074024223682823,0.8461538461538461,3.5384615384615383,0.0,1.0,0.0,0.0,0.0,0.047619047619047616,1,1.6,0.0,1,0.9994064569473267,,,,,,,0.002976190476190476,,,,,,,,,,,,,,
2631,2631,"Excuse me - I think I'd just like to check something on the car for a minute -
",79,0.004219409282700422,0.004219409282700422,0.0,0.0,0.0,0.0,,95.42,3.9250000000000007,6.4,3.1291,5.416974999999999,0.10526315789473684,0.21052631578947367,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0,0.21052631578947367,0.5,0.3333333333333333,2.0,0.42105263157894735,0.3684210526315789,57,57.0,14,14.0,0.875,0.3684210526315789,2502.7731322914733,6.327619030933078,0.8421052631578947,3.210526315789474,0.25,0.25,0.0,0.0,0.012658227848101266,0.15789473684210525,0,1.1666666666666667,0.012658227848101266,0,0.7767707109451294,0.004219409282700422,,,,,,,,,,,,,,,,,,,,
2632,2632,"Are you always this funny, or only on days when you're wanted for murder?
",74,0.0,0.006756756756756757,0.006756756756756757,0.0,0.0,1.0,,103.04428571428575,0.6257142857142863,2.8000000000000003,3.1291,5.1115571428571425,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.23529411764705882,2.0,0.6666666666666666,1.5,0.35294117647058826,0.4117647058823529,60,60.0,13,13.0,1.1666666666666667,0.47058823529411764,4533.141350489946,6.007923829376844,0.8823529411764706,3.5294117647058822,1.0,2.0,0.0,1.0,0.0,0.0,1,1.3571428571428572,0.013513513513513514,1,0.9965325593948364,,,,,,0.006756756756756757,,,,,,,,,,,,,,,
2633,2633,"I haven't had a drink of whiskey or slept in a bed for ten days.
",65,0.0,0.007692307692307693,0.007692307692307693,1.0,0.0,0.0,,114.6225,-0.8649999999999984,3.0,3.1291,5.061166666666667,0.23529411764705882,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,2.0,0.6666666666666666,0.25,0.4117647058823529,0.35294117647058826,51,51.0,13,13.0,0.8571428571428571,0.35294117647058826,4533.141350489946,6.007923829376844,0.8823529411764706,2.9411764705882355,1.0,0.5,0.0,1.0,0.0,0.0625,0,1.1333333333333333,0.015384615384615385,0,0.9729794859886169,,,1.0,,,,,,,,,,,,,,,,,,
2634,2634,"""All you need is love.""
",24,0.0,0.041666666666666664,0.0,1.0,0.0,0.0,,119.69750000000002,-2.8149999999999995,1.0,3.1291,0.124,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.125,0.0,0.0,NA,0.25,0.25,22,22.0,5,5.0,1.0,0.25,1455.6090791758845,4.519321394701961,0.875,2.375,0.0,0.5,0.0,0.0,0.0,0.0,0,1.2,0.0,1,0.999679446220398,,,,,,,0.020833333333333332,,,,,,,,,,,,,,
2635,2635,"L.A.P.D., I mean San Angeles P.D.
",34,0.0,0.029411764705882353,0.0,1.0,0.0,0.0,,93.16500000000002,0.47761904761904894,7.0095238095238095,5.288315135182226,14.20568095238095,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,1.0,0.5,1.0,0.14285714285714285,0.2857142857142857,11,11.0,6,6.0,2.0,0.14285714285714285,NA,4.1021136011601484,1.0,4.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.5714285714285714,0,1.3333333333333333,0.058823529411764705,0,0.9885427951812744,,0.5,,,0.5,,,,,,,,,,,,,,,,
2636,2636,"Excuse me, but what are you talking about?
",43,0.0,0.023255813953488372,0.0,0.0,0.0,1.0,,97.025,0.7200000000000006,1.6,3.1291,0.1984,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.3,0.0,0.0,NA,0.5,0.2,37,37.0,9,9.0,0.4,0.4,NA,4.829605387205156,1.0,3.5,1.0,0.5,0.0,0.5,0.0,0.0,0,1.375,0.0,0,0.9877942800521851,,,,,,,,,,,,,,,,,,,,,
2637,2637,"The ""Citizen Kane"" of gore movies.
",35,0.0,0.0,0.0,1.0,0.0,0.0,,90.99000000000004,1.3133333333333344,7.866666666666666,7.168621630094336,9.048633333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,NA,1.0,0.0,0.2222222222222222,0.2222222222222222,23,23.0,6,6.0,1.0,0.1111111111111111,1757.7796618689756,4.75438028443485,0.8888888888888888,3.2222222222222223,NA,NA,NA,NA,0.0,0.2857142857142857,0,1.6666666666666667,0.05714285714285714,0,0.988201916217804,,1.0,,,,,,,,,,,,,,,,,,,
2638,2638,"Just stop trying to speak whale, you're gonna make things worse.
",65,0.0,0.007692307692307693,0.0,1.0,0.0,0.0,,108.96159090909092,-0.5722727272727273,2.2,3.1291,6.780209090909091,0.13333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4,0.2857142857142857,0.5,0.06666666666666667,0.6,43,43.0,9,9.0,9.0,0.4666666666666667,NA,5.65315860583391,0.9333333333333333,3.6,0.4,0.2,0.2,0.2,0.0,0.08333333333333333,0,1.2727272727272727,0.06153846153846154,0,0.9997530579566956,,,,,,,,,,,,,,,,,,,,,
2639,2639,"Bring a James Bond for me and my boy Mikey, and if you tell the bartender to go easy on the water... ...this Kennedy has your name on it.
",138,0.0,0.005434782608695652,0.0,1.0,0.0,0.0,0.3333333333333333,112.72114224137934,-1.5624568965517245,1.4500000000000002,3.1291,6.538713793103448,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.0,0.0,0.06060606060606061,0.12121212121212122,0.0,0.0,0.030303030303030304,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.18181818181818182,1.0,0.5,1.25,0.42424242424242425,0.2727272727272727,102,51.0,14,11.0,0.6428571428571429,0.30303030303030304,2534.9679820631973,7.4337940493627555,0.8484848484848485,3.303030303030303,0.5,0.0,0.0,0.0,0.0,0.1,0,1.2413793103448276,0.021739130434782608,1,0.9981119632720947,,0.6666666666666666,,,,,,,,,,,,,,,,,,,
2640,2640,"The things you own, they end up owning you.
",44,0.0,0.022727272727272728,0.0,1.0,0.0,0.0,,108.26750000000001,-0.7238888888888866,1.8,3.1291,0.22319999999999998,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.2727272727272727,0.3333333333333333,0.25,3.0,0.45454545454545453,0.36363636363636365,27,27.0,8,8.0,0.8,0.36363636363636365,2397.8952727983715,5.154904058914256,0.8181818181818182,3.1818181818181817,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0,1.1111111111111112,0.0,1,0.9993047714233398,,,,,,,,,,,,,,,,,,,,,
2641,2641,"I'm not really sure. I had a shower...and some sorbet?
",55,0.0,0.00909090909090909,0.00909090909090909,0.8,0.0,0.2,,103.62333333333335,-0.7799999999999994,0.6666666666666667,3.1291,8.456166666666666,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.2,0.0,0.0,0.2,2.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,37,18.5,9,6.0,1.0,0.26666666666666666,3791.2702815430957,5.766390522014853,0.9333333333333333,3.0,1.0,1.0,0.0,0.0,0.01818181818181818,0.09090909090909091,0,1.5,0.05454545454545454,0,0.9971579313278198,,,,,,0.00909090909090909,,,,,,,,,,,,,,,
2642,2642,"Even the Vild hall clock of galvanized steel, resting on the Klipsk shelving unit.
",83,0.0,0.012048192771084338,0.0,1.0,0.0,0.0,0.5,90.95857142857145,2.311428571428573,5.6571428571428575,7.168621630094336,9.622985714285715,0.3125,0.125,0.0,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,2.5,0.7142857142857143,0.0,0.25,0.5,55,55.0,10,10.0,2.0,0.3125,4158.883083359673,5.891418146189208,0.9375,4.3125,1.0,0.0,0.5,0.5,0.024096385542168676,0.06666666666666667,0,1.4285714285714286,0.04819277108433735,0,0.9988112449645996,,,,,0.5,,,,,,,,,,,,,,,,
2643,2643,"Only we're not going to do it other ways.
",42,0.0,0.015873015873015872,0.0,1.0,0.0,0.0,,108.26750000000001,-0.7238888888888866,1.8,3.1291,0.22319999999999998,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.5,0.3333333333333333,2.0,0.18181818181818182,0.45454545454545453,29,29.0,10,10.0,2.5,0.36363636363636365,NA,5.024671669329011,1.0,3.0,0.5,0.5,0.0,0.5,0.0,0.0,0,1.3333333333333333,0.023809523809523808,0,0.9716148972511292,,,,,,,,,,,,,,,,,,,,,
2644,2644,"Where ever you are, come back to me now.
",41,0.0,0.012195121951219513,0.0,1.0,0.0,0.0,,117.66750000000002,-2.0349999999999984,1.8,3.1291,0.22319999999999998,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,NA,0.2727272727272727,0.5454545454545454,27,27.0,7,7.0,2.0,0.6363636363636364,NA,5.024671669329011,1.0,2.909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,1,1.2222222222222223,0.0,1,0.9822478890419006,,,,,,,,,,,,,,,,,,,,,
2645,2645,"Please, for the love of God, can I fire the next one?
",54,0.018518518518518517,0.0,0.0,0.0,0.0,1.0,,116.14500000000001,-1.4499999999999993,2.4000000000000004,3.1291,0.2976,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.13333333333333333,2.0,0.6666666666666666,0.5,0.3333333333333333,0.26666666666666666,58,58.0,11,11.0,0.8,0.26666666666666666,1760.2326307164365,5.892035610248018,0.8666666666666667,2.8,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0,1.1666666666666667,0.0,0,0.9941810965538025,,,,,,,0.018518518518518517,,,,,,,,,,,,,,
2646,2646,"Does Barry Manilow know you raid his wardrobe?
",47,0.0,0.010638297872340425,0.0,0.0,0.0,1.0,,118.17500000000001,-2.2299999999999986,1.6,3.1291,11.729899999999999,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.5,0.3333333333333333,2.0,0.2222222222222222,0.3333333333333333,21,21.0,8,8.0,1.5,0.2222222222222222,NA,4.613836261826039,1.0,4.333333333333333,0.0,0.5,0.0,0.0,0.0,0.2222222222222222,0,1.625,0.02127659574468085,0,0.9970479607582092,,1.0,,,,,,,,,,,,,,,,,,,
2647,2647,"My dear, I am the soul of discretion.
",38,0.0,0.02631578947368421,0.0,1.0,0.0,0.0,,97.025,0.7200000000000006,6.6000000000000005,7.168621630094336,5.80865,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.3,NA,1.0,1.0,0.4,0.3,29,29.0,9,9.0,0.75,0.2,NA,4.829605387205156,1.0,3.0,NA,NA,NA,NA,0.0,0.1111111111111111,0,1.375,0.0,1,0.999504566192627,,,,,,,,,,,,,,,,,,,,,
2648,2648,"First Lisa has a big fight with my sister, and the next thing you know she's my girlfriend.
",92,0.0,0.010869565217391304,0.0,1.0,0.0,0.0,,103.70000000000002,1.0311111111111124,3.6,3.1291,5.837344444444444,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.0,0.0,0.2857142857142857,2.0,0.6666666666666666,1.0,0.38095238095238093,0.42857142857142855,90,90.0,15,15.0,1.125,0.3333333333333333,6089.044875446841,6.4055167382833575,0.9523809523809523,3.5238095238095237,0.5,0.5,0.0,0.0,0.0,0.10526315789473684,0,1.1666666666666667,0.021739130434782608,0,0.556350827217102,,,,,,,,,,,,,,,,,,,,,
2649,2649,"Kirill, a vor doesn't kill little babies.
",42,0.0,0.011904761904761904,0.0,1.0,0.0,0.0,,82.42535714285715,2.632142857142858,1.4000000000000001,3.1291,10.577242857142856,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,2.0,0.6666666666666666,0.0,0.1,0.4,31,31.0,9,9.0,4.0,0.2,NA,4.829605387205156,1.0,3.5,0.0,1.0,0.0,0.0,0.023809523809523808,0.25,0,1.5714285714285714,0.07142857142857142,1,0.8532066345214844,,,,,,,,,,,,,,,,,,,,,
2650,2650,"I wish I could live in the shower. I'd take five a day if I had the time. I went to this spa in Germany, a sanitarium practically, up on this mountain. And the great thing -- they just kept you wet all day.
",207,0.0013802622498274672,0.0013802622498274672,0.0020703933747412005,1.0,0.0,0.0,,99.73390697674418,1.4849302325581402,5.30046511627907,6.742157984588678,5.899106511627907,0.1568627450980392,0.11764705882352941,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.1568627450980392,0.0,0.0196078431372549,0.0,0.13725490196078433,0.0196078431372549,0.13725490196078433,0.0196078431372549,0.0,0.17647058823529413,1.3333333333333333,0.5714285714285714,0.875,0.4117647058823529,0.35294117647058826,172,43.0,20,9.5,0.8571428571428571,0.3137254901960784,1818.4693551350006,8.731266693243912,0.7254901960784313,3.196078431372549,0.5,0.3333333333333333,0.0,0.0,0.004830917874396135,0.06666666666666667,0,1.25,0.004830917874396135,0,0.9753220081329346,,,0.6666666666666666,,0.3333333333333333,,0.0006901311249137336,,,,,,,,,,,,,,
2651,2651,"Well, it's Halloween. I guess everybody's entitled to a good scare.
",68,0.0,0.00980392156862745,0.004901960784313725,1.0,0.0,0.0,,80.0587878787879,3.003636363636364,8.73939393939394,7.793537801064561,8.124730303030303,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0625,0.0625,0.0,0.0,0.1875,0.0625,0.1875,0.0,0.0,0.25,0.5,0.3333333333333333,3.0,0.3125,0.25,43,21.5,12,7.5,0.8,0.25,1940.8121055678462,6.012263303347527,0.875,3.5625,0.5,1.0,0.0,0.5,0.0,0.25,0,1.7272727272727273,0.029411764705882353,1,0.9991287589073181,,,1.0,,,,,,,,,,,,,,,,,,
2652,2652,"I'll paraphrase Thoreau -- ""Rather than love, than money, than fairness, give me truth.""
",89,0.0037453183520599247,0.0,0.0,1.0,0.0,0.0,1.0,102.62211538461541,0.5603846153846153,2.6,3.1291,7.602746153846153,0.19047619047619047,0.09523809523809523,0.0,0.0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.3333333333333333,0.0,0.0,0.09523809523809523,2.0,0.6666666666666666,0.5,0.23809523809523808,0.3333333333333333,72,36.0,10,6.5,1.4,0.2857142857142857,1623.7453001191589,6.867582661382051,0.7142857142857143,3.5714285714285716,0.0,0.5,0.0,0.0,0.011235955056179775,0.2,0,1.5,0.011235955056179775,1,0.9366515278816223,,,,,,,,,,,,,,,,,,,,,
2653,2653,"You're getting on that plane with Victor where you belong.
",59,0.0,0.01694915254237288,0.0,1.0,0.0,0.0,,91.78000000000003,1.700000000000001,2.0,3.1291,7.0424999999999995,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,2.0,0.4166666666666667,0.3333333333333333,30,30.0,10,10.0,0.8,0.4166666666666667,NA,5.202259720982909,0.9166666666666666,4.083333333333333,0.5,0.5,0.0,0.5,0.0,0.0,0,1.3,0.01694915254237288,1,0.9992272853851318,,,,,,,,,,,,,,,,,,,,,
