a_id,b_id,score,label
arg335094,arg334886,0.8097836375236511,1
arg334923,arg335034,0.20567472279071808,0
arg335047,arg335124,0.11102329194545746,0
arg336222,arg334898,0.14185892045497894,0
arg334898,arg335092,0.11759889870882034,0
arg334923,arg334921,0.7790258526802063,1
arg335134,arg336222,0.8631151914596558,1
arg334922,arg334972,0.7356114983558655,1
arg335285,arg334959,0.8774337768554688,1
arg336171,arg336222,0.7838181257247925,1
arg334921,arg336199,0.09056487679481506,0
arg336043,arg335054,0.16296210885047913,0
arg335047,arg334972,0.12968024611473083,0
arg336222,arg336043,0.8056170344352722,1
arg335054,arg335097,0.774588942527771,1
arg334972,arg335124,0.23481076955795288,0
arg334923,arg335089,0.1627473384141922,0
arg336199,arg335089,0.7534893751144409,1
arg336222,arg334920,0.12689508497714996,0
arg334972,arg334921,0.5453811883926392,1
arg335047,arg334884,0.16299638152122498,0
arg335089,arg335092,0.14900727570056915,0
arg335134,arg335092,0.457292765378952,1
arg335092,arg334972,0.8680580854415894,1
arg335054,arg336176,0.12410258501768112,1
arg335094,arg334921,0.8221458196640015,1
arg334932,arg334919,0.28937190771102905,0
arg334920,arg334919,0.6218323707580566,1
arg335090,arg334938,0.20869086682796478,0
arg335092,arg334893,0.8194599151611328,1
arg336222,arg335285,0.0774848610162735,0
arg335092,arg335094,0.8376976847648621,1
arg334938,arg336176,0.11160780489444733,0
arg335034,arg334921,0.7464332580566406,1
arg335034,arg334924,0.16673952341079712,0
arg334919,arg334938,0.8191139101982117,1
arg335124,arg334967,0.20504091680049896,1
arg334972,arg335054,0.7050394415855408,1
arg334932,arg335054,0.8103339076042175,1
arg336171,arg335134,0.19412168860435486,0
arg334884,arg334922,0.1834566742181778,0
arg334964,arg334967,0.19319207966327667,1
arg336043,arg336171,0.10278110951185226,0
arg336563,arg335094,0.7450539469718933,1
arg334959,arg334922,0.1526021659374237,0
arg334921,arg335047,0.83779376745224,1
arg335054,arg334919,0.13952428102493286,0
arg334898,arg334967,0.22007395327091217,0
arg336171,arg334923,0.703273355960846,1
arg334924,arg334923,0.862835705280304,0
arg336171,arg334932,0.31153199076652527,1
arg335124,arg336222,0.8476415276527405,1
arg335098,arg335054,0.136060893535614,0
arg334964,arg334884,0.1432267129421234,0
arg335034,arg334938,0.7630673050880432,1
arg334924,arg335089,0.4353043735027313,0
arg334898,arg335090,0.712353527545929,1
arg335097,arg335047,0.7299609780311584,1
arg335034,arg334967,0.21995900571346283,0
arg335054,arg336171,0.1957489550113678,0
arg35726,arg35647,0.12993288040161133,0
arg35664,arg35750,0.08161256462335587,0
arg35609,arg35726,0.8966573476791382,1
arg35664,arg35720,0.0848899632692337,0
arg35759,arg35750,0.09927148371934891,0
arg35609,arg35650,0.8150962591171265,1
arg35716,arg35655,0.12597352266311646,0
arg35636,arg35642,0.07656076550483704,0
arg35688,arg35720,0.08092061430215836,0
arg35726,arg35643,0.12236299365758896,0
arg35751,arg35759,0.7679831981658936,1
arg35720,arg35714,0.8565120697021484,1
arg35629,arg35664,0.8234184384346008,1
arg35585,arg35609,0.11973831802606583,0
arg35609,arg35615,0.7995129227638245,1
arg35751,arg35688,0.8267219066619873,1
arg35640,arg35584,0.8470185399055481,1
arg35751,arg35584,0.850994348526001,1
arg35647,arg35619,0.9197724461555481,1
arg35693,arg35720,0.08013047277927399,0
arg35759,arg35619,0.8621239066123962,1
arg35623,arg35635,0.7704601883888245,1
arg35655,arg35635,0.8563797473907471,1
arg35640,arg35650,0.8060908913612366,1
arg35751,arg35732,0.815735936164856,1
arg35638,arg35720,0.146062970161438,0
arg35638,arg35732,0.8264520168304443,1
arg35619,arg35666,0.10416416823863983,0
arg35746,arg35666,0.18191394209861755,0
arg35750,arg35714,0.8660315275192261,1
arg35720,arg35751,0.7665635943412781,1
arg35647,arg35635,0.8318876624107361,1
arg35664,arg35697,0.1259002536535263,0
arg35638,arg35750,0.160005584359169,0
arg35750,arg35697,0.650465726852417,1
arg35609,arg35716,0.8155649900436401,1
arg35759,arg35584,0.8308420777320862,1
arg35750,arg35666,0.8151221871376038,1
arg35726,arg35655,0.08071280270814896,0
arg35615,arg35731,0.8151348233222961,1
arg35636,arg35615,0.6662738919258118,1
arg35636,arg35629,0.3941202461719513,0
arg35638,arg35643,0.7780774235725403,1
arg35693,arg35726,0.8565302491188049,1
arg35585,arg35751,0.2048882246017456,0
arg35714,arg35655,0.14939072728157043,0
arg35664,arg35746,0.15442916750907898,0
arg35747,arg35759,0.8114111423492432,1
arg35697,arg35619,0.8697770237922668,1
arg35746,arg35751,0.15669293701648712,0
arg35635,arg35747,0.12445453554391861,0
arg35720,arg35585,0.8382057547569275,1
arg35697,arg35643,0.7254025340080261,1
arg35698,arg35714,0.5029980540275574,1
arg35584,arg35746,0.2026442140340805,0
arg35747,arg35720,0.11827985942363739,0
arg35623,arg35751,0.13152167201042175,0
arg35655,arg35750,0.809883177280426,1
arg35720,arg35650,0.8853222727775574,1
arg35720,arg35676,0.8277864456176758,1
arg35615,arg35720,0.10742074251174927,0
arg35664,arg35726,0.6974510550498962,1
arg35716,arg35647,0.1563781201839447,1
arg35726,arg35698,0.09989700466394424,0
arg35747,arg35650,0.7755424976348877,1
arg35716,arg35698,0.12087533622980118,0
arg35650,arg35746,0.2452191561460495,0
arg35643,arg35585,0.19623345136642456,0
arg35746,arg35635,0.8031255602836609,1
arg35732,arg35585,0.14528211951255798,0
arg35640,arg35655,0.2234639972448349,0
arg35700,arg35714,0.37054550647735596,0
arg35629,arg35619,0.8513031005859375,1
arg35750,arg35700,0.8433495163917542,1
arg35647,arg35615,0.8095006942749023,1
arg35642,arg35643,0.8457094430923462,1
arg35731,arg35698,0.19925495982170105,0
arg35636,arg35720,0.13621900975704193,0
arg35585,arg35619,0.894497275352478,1
arg35750,arg35640,0.2746533751487732,1
arg35619,arg35720,0.054001834243535995,0
arg35746,arg35750,0.07805562019348145,0
arg35643,arg35623,0.5013420581817627,1
arg35636,arg35747,0.2934284806251526,1
arg35615,arg35642,0.0949229896068573,0
arg35635,arg35759,0.11544851213693619,0
arg35664,arg35751,0.13805119693279266,0
arg35714,arg35640,0.13549238443374634,0
arg35716,arg35666,0.16851703822612762,0
arg35609,arg35714,0.8310192227363586,1
arg35731,arg35750,0.10255929082632065,0
arg35693,arg35640,0.1116514801979065,0
arg35732,arg35647,0.13940952718257904,0
arg35615,arg35650,0.7648965120315552,1
arg35747,arg35640,0.10411398857831955,0
arg35609,arg35732,0.8500970602035522,1
arg35642,arg35619,0.939431369304657,1
arg35751,arg35714,0.7758312821388245,1
arg35640,arg35676,0.8244196772575378,1
arg35623,arg35619,0.8752654790878296,1
arg35688,arg35647,0.09876993298530579,0
arg35615,arg35693,0.7544743418693542,1
arg35642,arg35731,0.890801191329956,1
arg35759,arg35720,0.09590914100408554,0
arg35640,arg35716,0.7810490131378174,1
arg35726,arg35720,0.05699988827109337,0
arg35688,arg35609,0.10445728898048401,0
arg35655,arg35619,0.9375394582748413,1
arg35714,arg35623,0.2841290235519409,0
arg35700,arg35726,0.7318491339683533,1
arg35655,arg35676,0.8625105023384094,1
arg35720,arg35584,0.9006515145301819,1
arg35698,arg35623,0.41770121455192566,0
arg35714,arg35746,0.6218426823616028,1
arg35720,arg35666,0.8365439176559448,1
arg35732,arg35635,0.6275911331176758,1
arg35698,arg35697,0.14692682027816772,0
arg35636,arg35619,0.8616270422935486,1
arg35688,arg35714,0.16475655138492584,1
arg35750,arg35635,0.8967764377593994,1
arg35688,arg35642,0.08242353796958923,0
arg35726,arg35619,0.4155283272266388,1
arg35750,arg35693,0.8514108657836914,1
arg35750,arg35650,0.854321300983429,1
arg35732,arg35747,0.14530213177204132,0
arg35623,arg35720,0.12779571115970612,0
arg35636,arg35650,0.7729578614234924,1
arg35642,arg35623,0.8842887282371521,1
arg35700,arg35676,0.2836768329143524,1
arg35698,arg35615,0.6379305124282837,1
arg35623,arg35655,0.12492521107196808,0
arg35584,arg35750,0.0691799744963646,0
arg35697,arg35731,0.8410252332687378,1
arg35688,arg35655,0.09904421865940094,0
arg35584,arg35731,0.12884308397769928,0
arg35697,arg35642,0.1188000962138176,0
arg35650,arg35619,0.8241682648658752,1
arg35642,arg35746,0.8636314868927002,1
arg35642,arg35698,0.8726133108139038,1
arg35609,arg35629,0.8704249262809753,1
arg35609,arg35731,0.8527886867523193,1
arg35623,arg35584,0.7816163301467896,1
arg35655,arg35697,0.770017683506012,1
arg35759,arg35664,0.8073975443840027,1
arg35629,arg35759,0.4191860556602478,1
arg35720,arg35698,0.8498568534851074,1
arg35666,arg35747,0.16091160476207733,0
arg35720,arg35697,0.7577067613601685,1
arg35700,arg35623,0.17031864821910858,0
arg35676,arg35750,0.15482255816459656,0
arg35698,arg35619,0.8934143781661987,1
arg35585,arg35716,0.6728033423423767,1
arg35700,arg35655,0.1514832228422165,0
arg35700,arg35619,0.8879501223564148,1
arg35714,arg35619,0.8607292771339417,1
arg35609,arg35693,0.8248974084854126,1
arg35750,arg35629,0.7976791858673096,1
arg35585,arg35750,0.14701060950756073,0
arg35716,arg35750,0.09386000782251358,0
arg35642,arg35629,0.8498520255088806,1
arg35636,arg35726,0.8460229635238647,1
arg35655,arg35666,0.8074840903282166,1
arg35666,arg35731,0.3039845824241638,1
arg35697,arg35609,0.185664564371109,0
arg35638,arg35584,0.8576862215995789,1
arg35726,arg35638,0.11997442692518234,0
arg35751,arg35693,0.7623158097267151,1
arg35615,arg35726,0.7943745255470276,1
arg35619,arg35746,0.1757057011127472,0
arg35750,arg35688,0.8265150785446167,1
arg35700,arg35746,0.1596141755580902,0
arg35750,arg35726,0.9094919562339783,1
arg35693,arg35746,0.12254688888788223,0
arg35640,arg35732,0.8084679841995239,1
arg35666,arg35585,0.1264176070690155,0
arg35720,arg35746,0.7312608957290649,1
arg35666,arg35759,0.19169214367866516,0
arg35688,arg35676,0.22876745462417603,1
arg35700,arg35584,0.8281398415565491,1
arg35688,arg35731,0.1673947125673294,0
arg35655,arg35638,0.8053748607635498,1
arg35643,arg35640,0.17451871931552887,0
arg35584,arg35655,0.09826253354549408,0
arg35726,arg35584,0.2184024602174759,0
arg35636,arg35746,0.3158150017261505,0
arg35716,arg35751,0.1381131112575531,0
arg35619,arg35731,0.1547376811504364,0
arg35693,arg35688,0.5596941709518433,1
arg35650,arg35751,0.164473295211792,0
arg35666,arg35650,0.6234278678894043,1
arg35642,arg35655,0.8718907237052917,1
arg35693,arg35584,0.7402965426445007,1
arg35609,arg35642,0.1280008852481842,0
arg35640,arg35635,0.8450347781181335,1
arg35584,arg35585,0.1065993458032608,0
arg35647,arg35720,0.15533241629600525,0
arg35643,arg35584,0.8312848210334778,1
arg35584,arg35629,0.11947818100452423,0
arg35585,arg35676,0.7344781160354614,1
arg35609,arg35747,0.7647379040718079,1
arg35619,arg35638,0.13985010981559753,0
arg35698,arg35635,0.8521106243133545,1
arg35697,arg35585,0.43939509987831116,1
arg35647,arg35584,0.860675573348999,1
arg35655,arg35698,0.816308319568634,1
arg35655,arg35732,0.8204978704452515,1
arg35688,arg35726,0.801123857498169,1
arg35585,arg35714,0.6306922435760498,1
arg35676,arg35619,0.8766726851463318,1
arg35643,arg35635,0.757723867893219,1
arg35720,arg35635,0.911045491695404,1
arg35750,arg35636,0.7743531465530396,1
arg35698,arg35636,0.15478041768074036,0
arg35731,arg35726,0.775412380695343,1
arg35693,arg35666,0.1173255518078804,0
arg35751,arg35619,0.8757124543190002,1
arg35640,arg35751,0.3458119034767151,0
arg35642,arg35714,0.8877642750740051,1
arg35697,arg35751,0.44876134395599365,0
arg35697,arg35700,0.8303170204162598,1
arg35584,arg35732,0.1608198583126068,0
arg35619,arg35747,0.11736631393432617,0
arg35751,arg35655,0.18080107867717743,0
arg35700,arg35650,0.4337829649448395,1
arg35697,arg35747,0.7664425373077393,1
arg35714,arg35638,0.20847269892692566,0
arg35629,arg35655,0.14689193665981293,0
arg35638,arg35640,0.19387102127075195,0
arg35638,arg35716,0.8243142366409302,1
arg35716,arg35759,0.20304112136363983,0
arg35666,arg35698,0.13723349571228027,0
arg35697,arg35650,0.823395848274231,1
arg35726,arg35732,0.11556104570627213,0
arg35642,arg35700,0.8734329342842102,1
arg35629,arg35640,0.15179923176765442,0
arg35750,arg35751,0.780204713344574,1
arg35693,arg35759,0.1959214061498642,0
arg35643,arg35747,0.15626627206802368,0
arg35635,arg35676,0.1075025200843811,0
arg35716,arg35642,0.0780431479215622,0
arg35666,arg35751,0.13810904324054718,0
arg35643,arg35655,0.1556987166404724,0
arg35688,arg35759,0.21659713983535767,0
arg35609,arg35746,0.8520395755767822,1
arg35629,arg35714,0.5019676685333252,0
arg35688,arg35716,0.19691087305545807,0
arg35664,arg35619,0.8117068409919739,1
arg35647,arg35650,0.8829569816589355,1
arg35716,arg35720,0.09037861227989197,0
arg35731,arg35746,0.16805610060691833,0
arg35726,arg35716,0.13195089995861053,0
arg35714,arg35636,0.20649828016757965,0
arg35747,arg35642,0.1064770296216011,0
arg35688,arg35640,0.097984179854393,0
arg35629,arg35623,0.664417028427124,1
arg35619,arg35750,0.08140231668949127,0
arg35629,arg35666,0.25734204053878784,1
arg35698,arg35609,0.14934100210666656,0
arg35643,arg35750,0.11032767593860626,0
arg35623,arg35716,0.550410270690918,1
arg35655,arg35746,0.8518626093864441,1
arg35716,arg35584,0.5316412448883057,1
arg35688,arg35619,0.8226144909858704,1
arg35629,arg35697,0.21219542622566223,0
arg35666,arg35688,0.4431595206260681,1
arg35640,arg35647,0.2957662343978882,1
arg35585,arg35638,0.24163493514060974,0
arg35698,arg35638,0.1802331954240799,0
arg35664,arg35643,0.16379281878471375,0
arg35726,arg35629,0.10827499628067017,0
arg35584,arg35698,0.09988719969987869,0
arg35629,arg35716,0.6731838583946228,1
arg35636,arg35655,0.15821076929569244,0
arg35731,arg35640,0.10658958554267883,0
arg35664,arg35609,0.07175110280513763,0
arg35688,arg35635,0.6323308944702148,1
arg35726,arg35751,0.12015044689178467,0
arg35629,arg35585,0.2738383412361145,1
arg35635,arg35751,0.14918674528598785,0
arg35731,arg35638,0.1302681267261505,0
arg35676,arg35584,0.8728982210159302,1
arg35629,arg35720,0.117845319211483,0
arg35609,arg35666,0.7720232605934143,1
arg35643,arg35720,0.12312198430299759,0
arg35640,arg35720,0.16667670011520386,0
arg35700,arg35664,0.8351814150810242,1
arg35638,arg35697,0.298776239156723,0
arg35726,arg35642,0.060036368668079376,0
arg35629,arg35693,0.7375285029411316,1
arg35584,arg35688,0.1402353197336197,0
arg35619,arg35693,0.128761425614357,0
arg35750,arg35642,0.18479394912719727,1
arg35619,arg35609,0.06880876421928406,0
arg35635,arg35636,0.13108281791210175,0
arg35666,arg35642,0.056261852383613586,0
arg35647,arg35642,0.11469253152608871,0
arg35747,arg35647,0.44392305612564087,1
arg35636,arg35731,0.6982970237731934,1
arg35732,arg35750,0.12122798711061478,0
arg35726,arg35747,0.1100529134273529,0
arg35746,arg35676,0.5534154772758484,1
arg35647,arg35714,0.8126489520072937,1
arg35732,arg35636,0.19601929187774658,0
arg35619,arg35615,0.11740507930517197,0
arg35650,arg35664,0.6508030295372009,1
arg35746,arg35638,0.18935050070285797,0
arg35746,arg35615,0.28226372599601746,0
arg35747,arg35629,0.32843175530433655,0
arg35650,arg35676,0.13755902647972107,0
arg35726,arg35623,0.1398395299911499,1
arg35664,arg35635,0.5677884221076965,0
arg35636,arg35585,0.1400267332792282,0
arg35697,arg35584,0.817333996295929,1
arg35747,arg35655,0.166989266872406,1
arg35609,arg35655,0.49997031688690186,1
arg35732,arg35746,0.15076829493045807,0
arg35623,arg35638,0.1230972558259964,0
arg35643,arg35714,0.7396137118339539,1
arg35700,arg35693,0.2148151695728302,0
arg219279,arg219220,0.8656014204025269,1
arg219292,arg219227,0.9591422080993652,1
arg219307,arg219274,0.938252329826355,1
arg219256,arg219228,0.024464743211865425,0
arg219210,arg219279,0.8837734460830688,1
arg219461,arg219220,0.9618018865585327,1
arg219212,arg219313,0.06873797625303268,0
arg219255,arg219204,0.9624954462051392,1
arg219254,arg219255,0.03400145098567009,0
arg219256,arg219292,0.03651119023561478,0
arg219285,arg219307,0.06091361492872238,0
arg219269,arg219285,0.9435803890228271,1
arg219288,arg219279,0.9450212717056274,1
arg219288,arg219270,0.8492266535758972,1
arg219270,arg219239,0.0362161248922348,0
arg219279,arg219313,0.03558747097849846,0
arg219255,arg219220,0.9264304041862488,1
arg219204,arg219295,0.028363140299916267,0
arg219295,arg219292,0.10205177962779999,0
arg219213,arg219461,0.08623442053794861,0
arg219232,arg219313,0.06526302546262741,0
arg219241,arg219239,0.03447136655449867,0
arg219204,arg219292,0.027838246896862984,0
arg219220,arg219210,0.029349830001592636,0
arg219282,arg219256,0.9613789319992065,1
arg219254,arg219282,0.029833892360329628,0
arg219295,arg219269,0.07577072829008102,0
arg219295,arg219246,0.9214033484458923,1
arg219262,arg219270,0.9301205277442932,1
arg219461,arg219227,0.9438772201538086,1
arg219278,arg219292,0.03773847967386246,0
arg219288,arg219204,0.9705796241760254,1
arg219292,arg219233,0.9334933161735535,1
arg219218,arg219233,0.8646963834762573,1
arg219262,arg219285,0.9515765905380249,1
arg219227,arg219255,0.030591998249292374,0
arg219279,arg219292,0.040287524461746216,0
arg219278,arg219270,0.05803322046995163,0
arg219461,arg219292,0.08555519580841064,0
arg219282,arg219274,0.8870944380760193,1
arg219254,arg219295,0.030484093353152275,0
arg219233,arg219275,0.046831510961055756,0
arg219275,arg219232,0.9145745635032654,1
arg219228,arg219212,0.9187791347503662,1
arg219204,arg219275,0.030397119000554085,0
arg219279,arg219307,0.04549024626612663,0
arg219307,arg219256,0.9586976170539856,1
arg219239,arg219212,0.936052143573761,1
arg219228,arg219220,0.9381721615791321,1
arg219269,arg219218,0.9399843215942383,1
arg219228,arg219254,0.9537670016288757,1
arg219278,arg219275,0.036511678248643875,0
arg219261,arg219204,0.9306369423866272,1
arg219285,arg219239,0.028455674648284912,0
arg219307,arg219212,0.9448680877685547,1
arg219212,arg219262,0.05601595714688301,0
arg219204,arg219241,0.09973812848329544,0
arg219220,arg219313,0.026973940432071686,0
arg219307,arg219232,0.9140610694885254,1
arg219210,arg219461,0.7630887627601624,1
arg219270,arg219275,0.047422487288713455,0
arg219212,arg219261,0.23120996356010437,0
arg219241,arg219269,0.047839950770139694,0
arg219307,arg219220,0.9524683952331543,1
arg219220,arg219269,0.02211223728954792,0
arg219227,arg219295,0.029577787965536118,0
arg219228,arg219233,0.9593668580055237,1
arg219461,arg219204,0.9586876630783081,1
arg219278,arg219295,0.04156465083360672,0
arg219282,arg219246,0.9439302682876587,1
arg219256,arg219275,0.044884223490953445,0
arg219218,arg219239,0.026940517127513885,0
arg219204,arg219232,0.06096428632736206,0
arg219218,arg219275,0.04642458260059357,0
arg219220,arg219285,0.038386404514312744,0
arg219210,arg219246,0.9282411336898804,1
arg219239,arg219220,0.9606097340583801,1
arg219292,arg219246,0.9498321413993835,1
arg219241,arg219210,0.09281756728887558,0
arg219233,arg219239,0.036392830312252045,0
arg219256,arg219295,0.03230063244700432,0
arg219210,arg219278,0.9432386159896851,1
arg219262,arg219256,0.9528405666351318,1
arg219269,arg219246,0.966850996017456,1
arg219262,arg219279,0.9496622681617737,1
arg219288,arg219246,0.9556437134742737,1
arg219269,arg219233,0.9624796509742737,1
arg219278,arg219218,0.11370249092578888,0
arg219295,arg219239,0.06290584802627563,0
arg219233,arg219262,0.03698291257023811,0
arg219261,arg219307,0.05759090930223465,0
arg219282,arg219220,0.9586143493652344,1
arg219246,arg219204,0.923425018787384,1
arg219288,arg219218,0.931678831577301,1
arg219282,arg219261,0.8799826502799988,1
arg219204,arg219270,0.04727526754140854,0
arg219255,arg219274,0.8588070273399353,1
arg219241,arg219275,0.04722266644239426,0
arg219255,arg219256,0.9370152950286865,1
arg219282,arg219213,0.9163333177566528,1
arg219313,arg219254,0.9272376894950867,1
arg219307,arg219227,0.951406717300415,1
arg219292,arg219285,0.9614433646202087,1
arg219275,arg219212,0.9231047034263611,1
arg219288,arg219220,0.9632931351661682,1
arg219262,arg219241,0.9670438170433044,1
arg219228,arg219241,0.9231370091438293,1
arg219275,arg219220,0.9449643492698669,1
arg219212,arg219282,0.06770235300064087,0
arg219269,arg219278,0.9649636745452881,1
arg219228,arg219204,0.9338617920875549,1
arg219204,arg219233,0.1771809309720993,0
arg219282,arg219233,0.9521995782852173,1
arg219262,arg219227,0.9482900500297546,1
arg219218,arg219241,0.8725471496582031,1
arg219288,arg219274,0.9273545145988464,1
arg219228,arg219279,0.9027860760688782,1
arg219262,arg219254,0.9472612142562866,1
arg219275,arg219246,0.9664415121078491,1
arg219288,arg219278,0.948072075843811,1
arg219233,arg219212,0.124879390001297,0
arg219218,arg219292,0.047984931617975235,0
arg219262,arg219204,0.95030677318573,1
arg219269,arg219261,0.9275987148284912,1
arg219279,arg219275,0.030074898153543472,0
arg219261,arg219239,0.027355730533599854,0
arg219227,arg219246,0.14551517367362976,0
arg219233,arg219210,0.06705403327941895,0
arg219288,arg219256,0.9574623107910156,1
arg219233,arg219278,0.11397349834442139,0
arg219239,arg219232,0.9233425855636597,1
arg219232,arg219282,0.06728404015302658,0
arg219227,arg219239,0.025739314034581184,0
arg219218,arg219270,0.0960913673043251,0
arg219307,arg219204,0.9399193525314331,1
arg219270,arg219282,0.05982734262943268,0
arg219256,arg219239,0.026072656735777855,0
arg219288,arg219212,0.9329466819763184,1
arg219269,arg219204,0.9542234539985657,1
arg219218,arg219255,0.07809946686029434,0
arg219210,arg219285,0.8917216062545776,1
arg219241,arg219278,0.9048329591751099,1
arg219307,arg219295,0.8742230534553528,1
arg219307,arg219218,0.9533466696739197,1
arg219233,arg219295,0.047798749059438705,0
arg219288,arg219295,0.9097159504890442,1
arg219232,arg219220,0.9398497343063354,1
arg219232,arg219269,0.0383848212659359,0
arg219461,arg219228,0.08829684555530548,0
arg219269,arg219274,0.9425943493843079,1
arg219256,arg219213,0.0341179333627224,0
arg219274,arg219275,0.040205564349889755,0
arg219262,arg219278,0.9224773049354553,1
arg219212,arg219269,0.04098614677786827,0
arg219279,arg219269,0.031235508620738983,0
arg219204,arg219285,0.04913698136806488,0
arg219261,arg219275,0.03442418575286865,0
arg219212,arg219255,0.06907949596643448,0
arg219274,arg219278,0.8421807885169983,1
arg219254,arg219269,0.028980864211916924,0
arg219233,arg219285,0.077761709690094,0
arg219228,arg219274,0.8952639698982239,1
arg219256,arg219269,0.021807994693517685,0
arg219220,arg219262,0.030466966331005096,0
arg219261,arg219228,0.06775293499231339,0
arg219228,arg219278,0.9474657773971558,1
arg219227,arg219228,0.024288246408104897,0
arg219256,arg219285,0.04397163167595863,0
arg219213,arg219295,0.10511018335819244,0
arg219307,arg219461,0.8925009965896606,1
arg219204,arg219279,0.10169161111116409,0
arg219210,arg219256,0.9528078436851501,1
arg219262,arg219218,0.9485797882080078,1
arg219239,arg219279,0.9356289505958557,1
arg219256,arg219313,0.02911866083741188,0
arg219233,arg219461,0.07992325723171234,0
arg219232,arg219228,0.04404473677277565,0
arg219227,arg219288,0.02608131803572178,0
arg219204,arg219239,0.02414936199784279,0
arg219239,arg219274,0.9530341029167175,1
arg219461,arg219269,0.08187419921159744,0
arg219269,arg219213,0.9280595779418945,1
arg219239,arg219313,0.8586854338645935,1
arg219213,arg219275,0.03877824544906616,0
arg219256,arg219212,0.10261891037225723,0
arg219210,arg219212,0.8381815552711487,1
arg219210,arg219204,0.9587722420692444,1
arg219255,arg219278,0.9376022219657898,1
arg219220,arg219261,0.05671478062868118,0
arg219275,arg219295,0.8686097264289856,1
arg219278,arg219239,0.024595653638243675,0
arg219246,arg219239,0.03836999461054802,0
arg219292,arg219213,0.9563408493995667,1
arg219261,arg219262,0.04378655180335045,0
arg219307,arg219246,0.9619817733764648,1
arg219228,arg219270,0.7925609946250916,1
arg219313,arg219241,0.9406304359436035,1
arg219270,arg219307,0.06483030319213867,0
arg219220,arg219295,0.028570767492055893,0
arg219254,arg219275,0.03365616127848625,0
arg219232,arg219288,0.04643355309963226,0
arg219220,arg219270,0.061745140701532364,0
arg219233,arg219255,0.05253733694553375,0
arg219213,arg219307,0.05359654501080513,0
arg219256,arg219241,0.17735664546489716,0
arg219307,arg219254,0.937908411026001,1
arg219261,arg219279,0.8031758666038513,1
arg219210,arg219218,0.9429649710655212,1
arg219288,arg219285,0.9115908741950989,1
arg219232,arg219292,0.06572780013084412,0
arg219262,arg219213,0.9580526947975159,1
arg219228,arg219246,0.9596083164215088,1
arg219307,arg219241,0.9558863043785095,1
arg219274,arg219262,0.048331212252378464,0
arg219274,arg219220,0.8650656938552856,1
arg219313,arg219204,0.965610146522522,1
arg219261,arg219292,0.04912659898400307,0
arg219232,arg219255,0.07639949023723602,0
arg219241,arg219220,0.9359928965568542,1
arg219261,arg219288,0.03124808520078659,0
arg219256,arg219461,0.057471953332424164,0
arg219285,arg219227,0.9436504244804382,1
arg219254,arg219210,0.02864723466336727,0
arg219218,arg219220,0.9150489568710327,1
arg219461,arg219274,0.8485996723175049,1
arg219220,arg219233,0.16531045734882355,0
arg219233,arg219307,0.06573896110057831,0
arg219241,arg219261,0.1224650889635086,0
arg219285,arg219228,0.04669450223445892,0
arg219254,arg219241,0.13788771629333496,0
arg219227,arg219274,0.1264265924692154,0
arg219232,arg219233,0.8224031329154968,1
arg219261,arg219256,0.9153926372528076,1
arg219210,arg219295,0.5197221636772156,1
arg219270,arg219269,0.04450257495045662,0
arg219461,arg219218,0.859890341758728,1
arg219261,arg219254,0.9219127893447876,1
arg219204,arg219213,0.041575707495212555,0
arg219288,arg219213,0.9153298139572144,1
arg219227,arg219212,0.1134236603975296,0
arg219232,arg219210,0.09207206219434738,0
arg219227,arg219210,0.038778599351644516,0
arg219233,arg219261,0.12272383272647858,0
arg219212,arg219292,0.06237856671214104,0
arg219232,arg219256,0.9099093675613403,1
arg219278,arg219307,0.03760843724012375,0
arg219275,arg219227,0.9512621164321899,1
arg219282,arg219241,0.9636667370796204,1
arg219210,arg219274,0.8729689121246338,1
arg219282,arg219278,0.9417904019355774,1
arg219461,arg219262,0.06553032249212265,0
arg219262,arg219246,0.9603720903396606,1
arg219220,arg219292,0.03379861265420914,0
arg219210,arg219213,0.8525311946868896,1
arg219461,arg219275,0.07727974653244019,0
arg219254,arg219239,0.03054204210639,0
arg219288,arg219254,0.9584718346595764,1
arg219255,arg219269,0.1443810611963272,0
arg219278,arg219279,0.12975922226905823,0
arg219254,arg219279,0.12300767749547958,0
arg219246,arg219279,0.7035343647003174,1
arg219279,arg219233,0.7836493253707886,1
arg219204,arg219274,0.07462723553180695,0
arg219204,arg219212,0.08650068193674088,0
arg219246,arg219313,0.0674402043223381,0
arg219285,arg219275,0.034138768911361694,0
arg219246,arg219255,0.07134419679641724,0
arg219307,arg219255,0.8118852376937866,1
arg219254,arg219227,0.8613617420196533,1
arg219241,arg219292,0.04342137277126312,0
arg219307,arg219313,0.8598846197128296,1
arg219218,arg219227,0.9334250688552856,1
arg219213,arg219227,0.9312353134155273,1
arg219274,arg219261,0.13275472819805145,0
arg219228,arg219218,0.9308066964149475,1
arg219461,arg219239,0.04754502326250076,0
arg219227,arg219282,0.02732102759182453,0
arg219285,arg219246,0.902633547782898,1
arg219313,arg219233,0.9296551942825317,1
arg219218,arg219204,0.9378554821014404,1
arg219241,arg219246,0.8208882808685303,1
arg219270,arg219210,0.1037852093577385,0
arg219232,arg219254,0.8908178210258484,1
arg219255,arg219292,0.1436827927827835,0
arg219313,arg219274,0.9057295322418213,1
arg219262,arg219232,0.9125227332115173,1
arg219213,arg219255,0.05013605207204819,0
arg219275,arg219255,0.8187406659126282,1
arg219204,arg219282,0.03084229864180088,0
